"","Feature_ID","OTU_ID","SUM","CK_1","CK_2","CK_3","CK_4","CK_5","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"3077","b4c510edda8886f0461996486e93c4ec","OTU720",34736520.7670616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6042478.62400115,4987012.20348254,0,0,0,6260498.69198673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414478.31538707,4520730.26152446,7511322.67067963
"3078","b4c5d0a7612c1666fba655d8a7ed9b8d","OTU4537",834632.513425549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834632.513425549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3079","b4d81dc4c24c00b477e8be435965a498","OTU3094",3806046.23618794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806046.23618794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3080","b4e89fc41dd7553f63db605ced408c59","OTU25",470605676.061612,0,0,0,0,0,28731403.4109266,6084465.79772871,8584104.17949505,0,4005444.67040414,25497150.0796841,24426835.6787277,13750292.8629452,6531656.16255937,55917201.5856528,4502756.492643,3687783.25264434,3054325.9745194,1575536.97954926,12890306.1953651,0,17232355.9549382,21600005.194067,12606045.2387004,19871615.6800473,9858169.03739842,6855946.35904567,4416306.44645879,5383917.72570353,3558025.57134775,1891962.29594213,70988547.466479,3067314.84624476,12875306.3679925,7140313.68100449,2446406.08244941,1659976.50644412,14983123.6466805,5503924.46444316,6787915.78514504,0,0,0,3104899.44977121,0,0,2130950.15804712,0,2064110.0300971,1905748.29878495,953529.090134204,0,0,0,0,0,6390483.82612237,2498259.85404042,0,1965598.34634851,1838627.35406815,2271685.11522318,0,0,0,2632098.6858955,7465009.24409108,0,0,0,0,0,0,5263983.78614647,2154251.14946458
"3081","b4ef0542dcf9e58b9d853cc7987ac70d","OTU2431",5047280.00118653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647280.54980616,0,0,2097134.39922407,0,0,0,0,0,0,0,0,0,0,1302865.05215629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3082","b4f93c3758e4287b390c1e6072a9cb2b","OTU4099",112958.625533015,0,112958.625533015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3083","b4fd48220b5820c613990db0e5319a5f","OTU1615",1633718.44084538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633718.44084538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3084","b5036afa2848042e39bd82cfe7990348","OTU1644",14157947.0691478,0,0,0,1756028.5297678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12401918.53938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3085","b51b0ceb581f065bea83858d0ffc739a","OTU3878",1364351.71088435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364351.71088435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3086","b524d0c9ff08488b4406891b0204c05d","OTU2129",1979041.09307813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859696.630285105,0,0,1119344.46279303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
