Feature_ID,OTU_ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
dae4e75fbf24e91f9d941e62d7fde5a6,OTU1234,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Actinoplanes,genus,0.51
daec213ba74dc26d1f94b33b86bb3fb9,OTU2725,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,0.78,Rhizobiales_incertae_sedis,family,0.25,Methylobrevis,genus,0.24,,,,,,
daff9d9ab70330373983964297b5d4be,OTU2402,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.81,Thermomicrobia,class,0.51,Sphaerobacteridae,subclass,0.51,Sphaerobacterales,order,0.51,Sphaerobacterineae,suborder,0.51,Sphaerobacteraceae,family,0.51,Nitrolancea,genus,0.29
db0504e94b4e4899c4cf1ca4fced89e6,OTU1705,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Phyllobacteriaceae,family,0.52,Nitratireductor,genus,0.37,,,,,,
db0afd374296309a8ec6be49a1128ee4,OTU3009,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Nocardioides,genus,1
db0ec3ef3e17c9cb44ca9ef7f1aaec85,OTU2017,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Hyphomicrobiaceae,family,0.94,Devosia,genus,0.94,,,,,,
db1b3d205ff1b160a7821438c53b6f74,OTU975,Root,rootrank,1,Bacteria,domain,1,candidate division WPS-1,phylum,0.98,WPS-1_genera_incertae_sedis,genus,0.98,,,,,,,,,,,,,,,
db4a0a196f3683fcb3a3b1c6842fda00,OTU3569,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Sphingomonas,genus,0.9,,,,,,
db595c631d71d4004bade4525d7427ba,OTU4707,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Luteimonas,genus,0.6,,,,,,
db74d511bf807671d12a39320068108e,OTU4501,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,0.87,Acidobacteria_Gp7,class,0.81,Gp7,genus,0.81,,,,,,,,,,,,
db817ab24d8cba9c866e4e18d5b4284a,OTU5160,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.58,Chloroflexia,class,0.51,Kallotenuales,order,0.29,Kallotenuaceae,family,0.29,Kallotenue,genus,0.29,,,,,,
db8937e4ae878a7102a3cf0e2536d326,OTU2120,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,0.65,,,,,,
db8a31a005df93944c43b0df36ee675c,OTU4557,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Verrucomicrobiae,class,1,Verrucomicrobiales,order,1,Verrucomicrobiaceae,family,1,Prosthecobacter,genus,0.99,,,,,,
db8b36796bcfe5e10e6f501114aa8ac0,OTU1734,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
db925cefbeafbe3b91f9b4240bb24630,OTU1102,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Cytophagaceae,family,1,Dyadobacter,genus,1,,,,,,
dba200ffcd57a86e022ca755de541e75,OTU3622,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,1,Family IV,family,0.55,GpIV,genus,0.55,,,,,,,,,
dbaf96b2089b8199bff3df7f99616358,OTU1105,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.4,Gemmatimonadetes,class,0.4,Gemmatimonadales,order,0.4,Gemmatimonadaceae,family,0.4,Gemmatimonas,genus,0.4,,,,,,
dbb156418f88280853ee9f435d9b696d,OTU2270,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Ohtaekwangia,genus,1,,,,,,,,,
dbb8c4006b012f96de31e8f32d124e8a,OTU3220,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Sphingomonas,genus,0.95,,,,,,
dbbdde87b6b4bfb03a95be20f84843d6,OTU2178,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,0.68,Actinomycetales,order,0.68,Pseudonocardineae,suborder,0.2,Pseudonocardiaceae,family,0.2,Thermotunica,genus,0.15
dbce6ff8b554d143cbfdc4fe749f62e5,OTU849,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,1,,,,,,
dbecba567f6ec4fa3e7facc3d4822580,OTU2774,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Xanthobacteraceae,family,1,Ancylobacter,genus,0.9,,,,,,
dbfbcaffe2e451e72803115b84063b16,OTU5037,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Nannocystineae,suborder,0.97,Kofleriaceae,family,0.66,Kofleria,genus,0.66,,,
dc11aa6dcddc61a8a74c061e2dbbef35,OTU2446,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Rhodocyclales,order,0.21,Rhodocyclaceae,family,0.21,Denitratisoma,genus,0.09,,,,,,
dc27c49ff2a7c7fd3646d34f2da4ea18,OTU1104,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Verrucomicrobiae,class,1,Verrucomicrobiales,order,1,Verrucomicrobiaceae,family,1,Luteolibacter,genus,1,,,,,,
dc2a81983a8bb12eea650211f3fdf9fe,OTU2856,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Hyphomicrobiaceae,family,0.75,Devosia,genus,0.75,,,,,,
dc30f1ea07f04e6af6b6986dc87caba0,OTU4384,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,0.97,Rhizobiales_incertae_sedis,family,0.52,Bauldia,genus,0.47,,,,,,
dc367720df5c1ae8d78019dc83dd2e0b,OTU19,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,0.99,Sphingomonas,genus,0.81,,,,,,
dc3fb527e5a55ddc8fae15f03c63b17a,OTU4248,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Microbacteriaceae,family,1,Microbacterium,genus,0.6
dc496bf0ca8868fc371ab005c1bd8099,OTU93,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,0.94,,,,,,
dc4f3c67845dfb706d7c2d000893d2a1,OTU3033,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Chryseolinea,genus,0.68,,,,,,,,,
dc5fc1d033877fbf715740606f26e0bb,OTU5057,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.42,Alphaproteobacteria,class,0.42,Rhizobiales,order,0.4,Rhodobiaceae,family,0.28,Anderseniella,genus,0.28,,,,,,
dc623cf5fc45a3f6b0516a87dbe038ab,OTU2616,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Dokdonella,genus,0.74,,,,,,
dc6a5489abd805fb0f84c2cbe5017094,OTU3905,Root,rootrank,1,Bacteria,domain,0.96,Firmicutes,phylum,0.76,Erysipelotrichia,class,0.68,Erysipelotrichales,order,0.68,Erysipelotrichaceae,family,0.68,Catenisphaera,genus,0.29,,,,,,
dc6f980ecce1091d9910dfbb8cdc69a9,OTU3328,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Gp4,genus,0.99,,,,,,,,,,,,
dc7c87bb89c54e8f662210055af02b3d,OTU4487,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,0.94,Spartobacteria,class,0.26,Terrimicrobium,genus,0.24,,,,,,,,,,,,
dc7d686e4c6fd3573dc20f6f316620d3,OTU5118,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Ferruginibacter,genus,0.42,,,,,,
dc834eb1281c9ca70e59e22a67abdcb3,OTU5279,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Erysipelotrichia,class,1,Erysipelotrichales,order,1,Erysipelotrichaceae,family,1,Clostridium XVIII,genus,1,,,,,,
dc84dcf40dbc4e223d2d1080a3cd3808,OTU4649,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.24,Actinobacteria,class,0.21,Actinobacteridae,subclass,0.18,Actinomycetales,order,0.17,Micrococcineae,suborder,0.12,Ruaniaceae,family,0.11,Ruania,genus,0.11
dc85f5799e440ad125af6bcf521fe9fb,OTU368,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Sediminibacterium,genus,0.72,,,,,,
dc92386350d98e3029c9b9fe96ab2905,OTU613,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.48,Gemmatimonadetes,class,0.48,Gemmatimonadales,order,0.48,Gemmatimonadaceae,family,0.48,Gemmatimonas,genus,0.48,,,,,,
dc9fa8986e4d066278e828bacdfa8dd7,OTU3914,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.96,Deltaproteobacteria,class,0.82,Desulfobacterales,order,0.39,Desulfobacteraceae,family,0.39,Desulfatitalea,genus,0.33,,,,,,
dcc063ffa5338ee5f03d6c618b851087,OTU13,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Micromonospora,genus,0.82
dcd8bbbf0394769cea8461de18d1ec76,OTU5181,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Rhodocyclales,order,0.86,Rhodocyclaceae,family,0.86,Ferribacterium,genus,0.3,,,,,,
dceed90199d7987de5b413663fcc11a1,OTU5133,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.93,Burkholderiales,order,0.93,Burkholderiales_incertae_sedis,family,0.8,Piscinibacter,genus,0.69,,,,,,
dcf6ea6cd0c5968b439deb4c94c42af3,OTU780,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,0.88,Novosphingobium,genus,0.78,,,,,,
dcf8d3aaea91a62ea980b70f96c9359d,OTU1694,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.68,Thermomicrobia,class,0.21,Sphaerobacteridae,subclass,0.21,Sphaerobacterales,order,0.21,Sphaerobacterineae,suborder,0.21,Sphaerobacteraceae,family,0.21,Nitrolancea,genus,0.18
dd04707292599644af11c9b0cf7f8ee8,OTU5413,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,1,Family XIII,family,0.45,GpXIII,genus,0.45,,,,,,,,,
dd0cbda0bc3e318dca4c57b07f60859f,OTU1669,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Oxalobacteraceae,family,1,Massilia,genus,1,,,,,,
dd2912574c55c1fb8c5adc0de3012087,OTU3178,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.99,Deltaproteobacteria,class,0.98,Myxococcales,order,0.98,Nannocystineae,suborder,0.96,Kofleriaceae,family,0.83,Kofleria,genus,0.83,,,
dd3c1a8df7e33ed1fcc34d7834fe7aaa,OTU1899,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Ferruginibacter,genus,0.64,,,,,,
dd5c84f56725ce2f73c4fb2f22438e17,OTU4839,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.97,Deltaproteobacteria,class,0.76,Myxococcales,order,0.5,Nannocystineae,suborder,0.43,Kofleriaceae,family,0.39,Kofleria,genus,0.39,,,
dd690aaa248dfd2e7dceb475645835be,OTU4895,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Hydrogenophaga,genus,0.74,,,,,,
dda4ba077282d00d83050df807c3a4d4,OTU2585,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.99,Gemmatimonadetes,class,0.99,Gemmatimonadales,order,0.99,Gemmatimonadaceae,family,0.99,Gemmatimonas,genus,0.99,,,,,,
ddab0bc6d4b2690197ec8823bfc855b2,OTU3828,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Rhodocyclales,order,0.49,Rhodocyclaceae,family,0.49,Denitratisoma,genus,0.35,,,,,,
ddf5e9af0fc20f28da588c57471a695e,OTU5292,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.96,Alphaproteobacteria,class,0.67,Alphaproteobacteria_incertae_sedis,order,0.38,Geminicoccus,genus,0.38,,,,,,,,,
ddfe9f9ba088ac8f516c3e83b12266a5,OTU144,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Novosphingobium,genus,0.92,,,,,,
de09d7a84611e3ea258c4c0c4073a8b5,OTU507,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Actinoplanes,genus,0.35
de3ab6f89c9ac03fe68344623be2db73,OTU3010,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.16,Deltaproteobacteria,class,0.1,Syntrophorhabdaceae,family,0.08,Syntrophorhabdus,genus,0.08,,,,,,,,,
de3c4de5ff29b4ffc6df8a433e7cd746,OTU3942,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Ohtaekwangia,genus,0.96,,,,,,,,,
de41574c9fcf711a95f52f24bd18f959,OTU2786,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Pseudoxanthomonas,genus,1,,,,,,
de4176a9198e34214d0d98635364ba2c,OTU4314,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Acidimicrobidae,subclass,0.55,Acidimicrobiales,order,0.55,Acidimicrobineae,suborder,0.55,Acidimicrobineae_incertae_sedis,family,0.39,Aciditerrimonas,genus,0.39
de4bc6c61c76a28e8585e259ac6ab263,OTU1562,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Nocardioides,genus,1
de50360aa8dfffd49a0ceb5a63a27156,OTU1569,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Pseudonocardineae,suborder,1,Pseudonocardiaceae,family,1,Umezawaea,genus,0.73
de65fe16fe748d8279d84ca101c7c355,OTU214,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,0.99,Sphingomonas,genus,0.95,,,,,,
de6a5371b235fb5a70fa9a926a3e429b,OTU1148,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodospirillales,order,1,Rhodospirillaceae,family,0.98,Dongia,genus,0.96,,,,,,
de7a1fac3a3fd512167808e0828b6f58,OTU5260,Root,rootrank,1,Archaea,domain,0.99,Crenarchaeota,phylum,0.71,Thermoprotei,class,0.71,Desulfurococcales,order,0.33,Desulfurococcaceae,family,0.26,Thermosphaera,genus,0.15,,,,,,
de7b4b6d9bd7b72ad1651b3fffe0afd8,OTU2636,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodospirillales,order,0.98,Rhodospirillaceae,family,0.7,Lacibacterium,genus,0.36,,,,,,
de818e06f1bdafeaa6f27261f4d2b6ba,OTU1720,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,1,,,,,,
dea2b8ae50a911650f061473f3663008,OTU2716,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
dea4f8a1dc12890e8f6995636f3efaca,OTU4901,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Sorangiineae,suborder,1,Polyangiaceae,family,1,Polyangium,genus,0.59,,,
dea6e31561c7eb6e190ba2a237142fb6,OTU492,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Phytohabitans,genus,0.44
deea31c52d71ef6e90343c96daa6aa79,OTU3482,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.98,Alphaproteobacteria,class,0.98,Rhizobiales,order,0.44,Phyllobacteriaceae,family,0.09,Lentilitoribacter,genus,0.09,,,,,,
deee8cfbbc1ae7ccdd3637e36e7030aa,OTU1480,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,1,,,,,,
df0f3dafc0354b2c1402962d3d2ea6a5,OTU3695,Root,rootrank,1,Bacteria,domain,1,Nitrospirae,phylum,1,Nitrospira,class,1,Nitrospirales,order,1,Nitrospiraceae,family,1,Nitrospira,genus,1,,,,,,
df1d696fde5a38ba1666c2b3fb012f86,OTU3102,Root,rootrank,1,Bacteria,domain,1,candidate division WPS-1,phylum,0.97,WPS-1_genera_incertae_sedis,genus,0.97,,,,,,,,,,,,,,,
df37170ab6bf5ca5a80f07ef0a025c2f,OTU3176,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodobacterales,order,1,Rhodobacteraceae,family,1,Gemmobacter,genus,0.86,,,,,,
df5a647df9aadb01fc0e5180b1826018,OTU715,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,0.96,,,,,,
df6108f223fc8a5c02afa3e45ed8a278,OTU2460,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Chryseolinea,genus,1,,,,,,,,,
df65d934564120215751b823ef5e6bfa,OTU3372,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiales_incertae_sedis,family,0.83,Aquincola,genus,0.71,,,,,,
df676d19944e17edd3dc4df1d66d7e0e,OTU1945,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp7,class,1,Gp7,genus,1,,,,,,,,,,,,
df6ac626686aa4ca3129b3b59dc4cd65,OTU3290,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.55,Deltaproteobacteria,class,0.4,Syntrophobacterales,order,0.17,Syntrophaceae,family,0.15,Desulfobacca,genus,0.14,,,,,,
df7028f1c6c3b48f493d0eaad71d46e6,OTU138,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Asinibacterium,genus,0.56,,,,,,
df7a75577973b76c3f4db865c4fc1db0,OTU707,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,0.41,Pseudomonadales,order,0.41,Pseudomonadaceae,family,0.41,Rhizobacter,genus,0.41,,,,,,
df7c17ced49b0a5753b5e6766b6bd1af,OTU1431,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Chitinophaga,genus,1,,,,,,
df89f9949c28776a732681c4d9c5e935,OTU1890,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Enterobacteriales,order,1,Enterobacteriaceae,family,1,Serratia,genus,0.79,,,,,,
df8de2dfeb9d574795f3086ccb254cf2,OTU1805,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.57,Dehalococcoidia,class,0.13,Dehalococcoidales,order,0.13,Dehalococcoidaceae,family,0.13,Dehalococcoides,genus,0.13,,,,,,
df90bd38220c632ba9217d2e36dd2b40,OTU4730,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Verrucomicrobiae,class,1,Verrucomicrobiales,order,1,Verrucomicrobiaceae,family,1,Luteolibacter,genus,0.86,,,,,,
dfabe426bad554481e0575e3695a61bf,OTU2282,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Arenimonas,genus,0.81,,,,,,
dfdf67808432e6ecfd6870351392d9aa,OTU903,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Actinoplanes,genus,0.29
dfe066480ed53232241fca9a4efb1e94,OTU2321,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Caulobacterales,order,1,Caulobacteraceae,family,1,Brevundimonas,genus,1,,,,,,
dff188f23dce24968e555a8fc3c90cf0,OTU754,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,0.87,Nocardioidaceae,family,0.86,Marmoricola,genus,0.52
dff82576ed8cab36d81bc1f6d2716b75,OTU1302,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Hyphomicrobiaceae,family,1,Pedomicrobium,genus,0.95,,,,,,
dff8b7dd34b1830b4f25299571ee4381,OTU3841,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Ohtaekwangia,genus,0.99,,,,,,,,,
e017a6b7c7b2f10331240fa81a7cceeb,OTU841,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Sphingomonas,genus,1,,,,,,
e01db5fcc7effd3ff2b5d7e51c9b8c77,OTU2022,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Sphingobium,genus,1,,,,,,
e023f22c0cf93f2613386341d839ac2f,OTU3932,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp18,class,1,Gp18,genus,1,,,,,,,,,,,,
e03435143e4d82c87f12d59d6606eb26,OTU1676,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.4,Sphingobacteriia,class,0.2,Sphingobacteriales,order,0.2,Rhodothermaceae,family,0.15,Rubrivirga,genus,0.15,,,,,,
e03bc3677ac247b084c4f00dbb521bad,OTU3683,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.98,Caldilineae,class,0.92,Caldilineales,order,0.92,Caldilineaceae,family,0.92,Litorilinea,genus,0.92,,,,,,
e044b547ed41baa55b1e61212d0e5bef,OTU924,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Flavisolibacter,genus,0.89,,,,,,
e04b0c496963b3386029261f9513d76e,OTU314,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,1,,,,,,
e04b7a89b281385cd3fffba2e94ea384,OTU9,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,0.95,Novosphingobium,genus,0.68,,,,,,
e04cc25e881428fd5f5a90546e012b3f,OTU529,Root,rootrank,1,Bacteria,domain,1,Candidatus Saccharibacteria,phylum,1,Saccharibacteria_genera_incertae_sedis,genus,1,,,,,,,,,,,,,,,
e04e805bba96c87fab041b063b96d684,OTU355,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Rhodocyclales,order,0.32,Rhodocyclaceae,family,0.32,Denitratisoma,genus,0.19,,,,,,
e04eb217f232e83e68f1dbb7295237f4,OTU3705,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.89,Alphaproteobacteria,class,0.81,Sphingomonadales,order,0.33,Sphingomonadaceae,family,0.32,Sandarakinorhabdus,genus,0.27,,,,,,
e05a82835cc8f1f9690fd7393a3291dd,OTU1359,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Actinoplanes,genus,1
e05d78cd62361760606a1751d2fcee2a,OTU3906,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Rubrobacteridae,subclass,1,Solirubrobacterales,order,1,Conexibacteraceae,family,0.96,Conexibacter,genus,0.96,,,
