Id,Phylum_color,Order_color,Name,Domain,Phylum,Class,Order,Family,Genus,Size
OTU390,deepskyblue,Others,Gp6,Bacteria,Acidobacteria,Acidobacteria_Gp6,,,Gp6,3737
OTU180,deepskyblue,Others,Gp4,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Gp4,39100
OTU474,deepskyblue,Others,Gp4,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Gp4,20612
OTU300,deepskyblue,Others,Gp4,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Gp4,5874
OTU61,deepskyblue,Others,Aridibacter,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Aridibacter,152206
OTU259,#80FF00FF,Others,Subdivision3_genera_incertae_sedis,Bacteria,Verrucomicrobia,Subdivision3,,,Subdivision3_genera_incertae_sedis,33818
OTU239,#80FF00FF,Others,Spartobacteria_genera_incertae_sedis,Bacteria,Verrucomicrobia,Spartobacteria,,,Spartobacteria_genera_incertae_sedis,28139
OTU540,deepskyblue,Others,Gp6,Bacteria,Acidobacteria,Acidobacteria_Gp6,,,Gp6,3513
OTU35,deepskyblue,Others,Aridibacter,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Aridibacter,208905
OTU948,deepskyblue,Others,Gp6,Bacteria,Acidobacteria,Acidobacteria_Gp6,,,Gp6,8615
OTU84,deepskyblue,Others,Acidobacteria_Gp4,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Aridibacter,105063
OTU221,#80FF00FF,Others,Spartobacteria_genera_incertae_sedis,Bacteria,Verrucomicrobia,Spartobacteria,,,Spartobacteria_genera_incertae_sedis,54090
OTU774,deepskyblue,Others,Gp6,Bacteria,Acidobacteria,Acidobacteria_Gp6,,,Gp6,2284
OTU80,#80FF00FF,Others,Spartobacteria,Bacteria,Verrucomicrobia,Spartobacteria,,,Spartobacteria_genera_incertae_sedis,105583
OTU972,deepskyblue,Others,Gp5,Bacteria,Acidobacteria,Acidobacteria_Gp5,,,Gp5,5466
OTU1013,deepskyblue,Others,Gp4,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Gp4,4209
OTU389,deepskyblue,Others,Bacteria,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Gp4,25709
OTU700,#80FF00FF,Others,Spartobacteria_genera_incertae_sedis,Bacteria,Verrucomicrobia,Spartobacteria,,,Spartobacteria_genera_incertae_sedis,6466
OTU158,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Xanthobacteraceae,Pseudolabrys,47978
OTU16,orangered,Rhizobiales,Mesorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,169173
OTU69,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,85834
OTU603,orangered,Rhizobiales,Hyphomicrobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,12608
OTU186,orangered,Rhizobiales,Methylocystaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Methylocystaceae,Hansschlegelia,60044
OTU46,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,85924
OTU184,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Xanthobacteraceae,Pseudolabrys,45551
OTU2,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,192479
OTU14,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,150489
OTU461,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,12416
OTU47,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,42213
OTU28,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,149189
OTU51,orangered,Rhizobiales,Labrys,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Xanthobacteraceae,Labrys,104515
OTU87,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,4300
OTU76,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,70584
OTU81,orangered,Rhizobiales,Phyllobacteriaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Aminobacter,122144
OTU189,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Cucumibacter,38199
OTU495,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,5260
OTU163,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,31982
OTU57,orangered,Rhizobiales,Bosea,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bosea,98772
OTU469,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhodobiaceae,Tepidamorphus,9364
OTU18,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,190806
OTU62,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales_incertae_sedis,Vasilyevaea,97203
OTU5,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,172236
OTU251,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,33940
OTU29,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,120961
OTU139,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,37881
OTU513,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,3209
OTU1417,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales_incertae_sedis,Amorphus,1741
OTU56,orangered,Rhizobiales,Mesorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,81498
OTU330,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,4973
OTU121,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,18183
OTU89,orangered,Rhizobiales,Methylobacterium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Methylobacteriaceae,Methylobacterium,66564
OTU213,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,31828
OTU404,orangered,Rhizobiales,Hyphomicrobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,1328
OTU92,orangered,Rhizobiales,Mesorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,54255
OTU388,orangered,Rhizobiales,Neorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Neorhizobium,3357
OTU15,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,97326
OTU12,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,171679
OTU48,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,126512
OTU212,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Shinella,1771
OTU349,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,18590
OTU44,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,120765
OTU187,orangered,Rhizobiales,Microvirga,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Methylobacteriaceae,Microvirga,28146
OTU83,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,82840
OTU73,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,85033
OTU295,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,12030
OTU294,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,17665
OTU159,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,43439
OTU226,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,14978
OTU67,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,91115
OTU393,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,14752
OTU40,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,106523
OTU157,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,20426
OTU177,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,24266
OTU506,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,2162
OTU64,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,27909
OTU71,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,81093
OTU429,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,3468
OTU58,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,89590
OTU202,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,19233
OTU24,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,119214
OTU142,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,25148
OTU101,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,43445
OTU37,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,122274
OTU119,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,60894
OTU78,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,2490
OTU517,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,3643
OTU36,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,128139
OTU381,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,14784
OTU7,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,147766
OTU387,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,9519
OTU173,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,15669
OTU60,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,83590
OTU32,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,78409
OTU55,orangered,Sphingomonadales,Sphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingobium,132712
OTU105,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,16044
OTU10,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,119944
OTU19,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,188046
OTU144,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,33397
OTU9,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,174195
OTU63,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,97107
OTU70,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,89945
OTU203,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,15226
OTU22,#0080FFFF,Xanthomonadales,Stenotrophomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,180591
OTU533,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,4521
OTU235,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Dokdonella,20404
OTU114,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,24653
OTU282,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,9348
OTU246,#0080FFFF,Xanthomonadales,Arenimonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Arenimonas,12270
OTU205,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Rudaea,51843
OTU113,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,51683
OTU333,#0080FFFF,Xanthomonadales,Povalibacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Povalibacter,19879
OTU944,#0080FFFF,Xanthomonadales,Rhodanobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,3463
OTU435,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,11297
OTU53,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,18206
OTU494,#0080FFFF,Xanthomonadales,Stenotrophomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,6520
OTU41,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,94306
OTU176,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,30901
OTU72,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,3811
OTU107,#0080FFFF,Xanthomonadales,Dokdonella,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Dokdonella,22319
OTU34,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,99136
OTU170,#0080FFFF,Xanthomonadales,Arenimonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Arenimonas,25929
OTU43,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,7604
OTU93,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,63563
OTU715,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,2413
OTU182,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,3633
OTU82,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Thermomonas,37433
OTU415,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,11785
OTU261,#0080FFFF,Xanthomonadales,Dokdonella,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Dokdonella,33105
