"","Feature.ID","ID","ID2","ID3","Taxon","Taxon.1","SUM","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","CK_1","CK_2","CK_3","CK_4","CK_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"pOTU329","9cb34470b5690eae1fbccf93ee647ff6","pOTU329","rOTU97","srOTU4","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_stylosanthis;","Bradyrhizobium_diazoefficiens",45554393.6506299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876791.51265823,0,0,0,0,0,0,0,0,0,0,2607617.92526874,2293409.9130044,0,0,0,0,0,0,6019107.05246735,0,0,0,0,0,6232559.91628146,0,0,0,0,0,2763946.61771096,0,0,4320556.42270351,0,0,3616393.74811917,0
"pOTU1392","9cc4ac2d69fe85d23ed24c4aa7f34b32","pOTU1392","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",5228620.79482592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135627.99914812,0,0,0,0,4092992.7956778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1042","9cf688dd0a396899188f8e4ce4302b63","pOTU1042","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","Unassigned",1676642.59750462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676642.59750462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU625","9d24d3a4e350daff77b44384ec886fa5","pOTU625","rOTU167","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",14306229.8669103,0,124390.48659707,0,0,0,0,0,0,0,497925.186208561,0,0,0,0,0,151683.375019013,0,0,0,256348.215125832,0,0,0,416306.674263457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754239.54829439,1290522.40326244,0,0,0,0,0,817108.555616589,0,1624660.43550888,0,0,657924.264167303,0,0,0,0,0
"pOTU2410","9d27b0b4a9b9c2a29ac083d26c58a494","pOTU2410","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales","Unassigned",1750398.11392405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750398.11392405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2756","9d2995af96a354ff4bda0b13ba7db6f5","pOTU2756","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas","Unassigned",464097.423348374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464097.423348374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU211","9d33ad715c0da817b4b6413bc0310756","pOTU211","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",95534534.5682677,0,0,0,0,0,0,0,0,0,0,0,0,0,920722.556534389,0,0,0,0,0,0,0,0,0,0,0,4334232.25653391,0,0,0,0,0,0,0,0,0,0,2625597.17088608,0,0,0,0,0,0,0,0,0,0,1994060.76638198,0,0,0,0,0,5306474.46335359,0,0,0,0,0,6793932.13714805,0,0,0,0,0,0,37071797.2102481,0,0,0,0,0,0,0,13727918.7231765
"pOTU701","9d38d28f34b932009b49093bf24075e2","pOTU701","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_jaspsi;","Unassigned",15943408.538562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897271.293783964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15046137.2447781,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU391","9d4bb4a872d817cb3bc43bfd7a6ee9fe","pOTU391","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",11948219.0316246,0,0,0,0,0,0,0,0,0,3049791.76552744,0,0,0,0,0,1870761.6252345,0,0,0,0,0,0,2271965.2936945,0,0,0,0,0,0,0,0,0,3247395.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU194","9d6a815b672ed1cd1af5af03ace88723","pOTU194","rOTU68","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_lablabi;","Unassigned",108285387.268592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126393.39873418,0,0,0,0,0,0,0,0,3568535.80438449,0,8743189.51413636,2293409.9130044,0,0,0,0,0,5747902.34968901,0,7997847.05862505,0,10324179.2260995,0,0,0,0,0,0,15931975.386587,0,0,6728109.28105168,5555804.89741278,6677223.56235997,3473167.48106622,0,10027273.5743304,5524650.21786371
"pOTU1740","9d6b58503b412917e626c4feadd7a8c2","pOTU1740","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_yabuuchiae;","Unassigned",917357.600363188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU976","9d899743639b6edb72d0b2f7ba7b7a8a","pOTU976","rOTU256","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",5230236.69833331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695080.08194294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535156.61639037,0,0,0,0,0
"pOTU52","9db6ec0b57b36292ae0b762998d2e614","pOTU52","rOTU25","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium","Unassigned",647782198.875437,2416897.27526774,3731714.59791209,0,1376847.29053793,0,0,1291570.54978854,0,0,2551866.57931887,0,950421.783374698,0,1925147.16366281,0,707855.750088729,2481035.08303159,0,0,2136235.1260486,1507823.67617698,0,0,3413714.72896034,0,0,0,0,4262057.45989305,0,0,0,0,0,0,15206167.3367282,13419718.8734177,8939473.22375719,43033090.5149112,14399547.2524358,0,0,0,0,0,2888814.69878744,10674240.7370126,3374564.37387719,3489971.60674583,3977220.70020913,5905265.59557023,5465295.79595043,5542622.76820752,9349502.62590871,6774313.48356205,27687892.4413498,9928361.86587938,15286944.6351368,12475049.8982036,11646740.8065395,8794411.7780793,21997270.2927581,13404740.4544386,30116150.2842498,18248757.7421038,9384588.24141424,11224926.6453341,6817734.9903537,15762998.8870354,4678572.54518971,16496669.9775952,5134247.58070658,3699764.93611969,4767064.48615709,2846031.93041464
"pOTU1193","9dbedf600abb7a661f5e9957bb0ac2cc","pOTU1193","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",8061559.24343257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2244","9dcd345f7244ff7f2fffaa11033f81c5","pOTU2244","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales","Unassigned",1181571.22582464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181571.22582464,0,0,0,0,0,0,0,0
"pOTU238","9df55d6acb5bd1c5df739a2c7b169666","pOTU238","rOTU82","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium_silamurunense;","Unassigned",86686376.8586628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126393.39873418,3488574.91658817,0,2828482.49601417,0,0,0,0,0,1529372.48759335,0,0,1495702.11717678,0,0,0,0,0,0,5537578.48826996,6343120.08097849,0,7312960.28515383,7117452.71510748,0,0,3556359.71240209,0,0,6110894.66882788,6203248.93557936,4790840.80403233,2691243.71242067,1973772.79250191,0,0,1345369.06767989,0,0
"pOTU509","9df9052258ca28f520cdb9b3722711ae","pOTU509","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","Unassigned",19441276.1039025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10676179.0726612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2160","9dfdfdf88b9202b56ca3c196b46a71e8","pOTU2160","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",1639588.73878513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639588.73878513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU76","9e6fb2444e1a2b631934ffce9c559f33","pOTU76","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",339084908.395753,0,0,0,0,0,0,0,0,1799642.94146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748488.03190652,0,0,4286962.84807894,0,0,0,0,0,0,0,0,0,22171709.443038,19405197.9735217,0,24684938.1470328,0,0,0,0,2572979.17035111,13934282.6647394,15083166.2588222,12731311.0469003,9073926.17753915,0,0,17488946.5470414,26789343.3796697,0,0,0,20684087.220582,0,0,24587563.9249167,0,0,0,0,0,0,0,0,0,12135047.5390858,0,0,6895016.47185942,6739642.89422209,9542577.64903731
"pOTU2077","9e721ca546c72e6306e6c807d89dee69","pOTU2077","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales","Unassigned",837020.505940354,0,0,0,0,0,0,0,0,0,0,0,0,0,837020.505940354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU478","9e908a1509e5e3a1fd8dc02e462c724b","pOTU478","rOTU136","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",17521386.753036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039163.31679113,0,0,2193696.43852595,0,0,2003941.79184849,0,0,0,2166878.53888825,0,0,0,0,0,0,0,0,0,0,2067749.64519312,0,0,1023437.74426025,0,0,1345369.06767989,0,2343791.00151794
"pOTU1351","9e93c06bd2778e8e48761eecc183f2f6","pOTU1351","rOTU336","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium","Unassigned",7808722.74610098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962323.39058085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2484","9ec9ca59b5519ab64dfc1abed7a96ffb","pOTU2484","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_astaxanthinifaciens;","Unassigned",344237.165711288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344237.165711288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU448","9ecded87d4c911d0d198675045197379","pOTU448","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",27965652.0959021,897704.702242303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7833367.06495054,0,0,0,0,0,0,5967636.56369667,0,0,0,0,0,0,13266943.7650126,0,0,0,0,0,0,0
"pOTU684","9eef073734d52c07297b43cef5865c67","pOTU684","rOTU182","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium_sp.;","Unassigned",17449259.0532623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308215.59372057,7707419.19670051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206302.63686208,0,0,0,0,0,0,0,0,1527723.66720697,2806231.66133352,0,0,0,0,0,0,0,0
"pOTU1146","9efdd6839bf5d42a6b121186def24ac5","pOTU1146","rOTU293","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_sp.;","Unassigned",4698823.99242088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326374.522461246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372449.46995963,0,0
"pOTU160","9efde41089dfbf5b32dff21ebca77df2","pOTU160","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",172461659.136496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12522726.0420115,0,9811616.95290424,0,6428369.30912312,0,0,0,0,0,5947559.67397414,4176876.81013537,5522014.42998086,4686533.30048725,2485762.93763071,0,4736589.6898237,7621106.30628533,3284960.38207603,3695080.08194294,11315921.2586386,0,0,0,11970261.3844989,8794411.7780793,0,6292021.02963446,0,0,7420372.09786243,0,0,6728109.28105168,0,5891667.84914115,0,6726845.33839943,3616393.74811917,4352754.71710474
"pOTU614","9f0af345ec4e6b9d65c0272b2654ee2c","pOTU614","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_riboflavina;","Unassigned",12271143.1777352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12271143.1777352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2411","9f1e8b6986043eed656561b37b27fd46","pOTU2411","","","Bacteria;Proteobacteria;Betaproteobacteria","Unassigned",380553.424980825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380553.424980825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1860","9f2544d51ee511b6f56c4e0e1330e547","pOTU1860","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas","Unassigned",3585241.78490089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585241.78490089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2609","9f36c405d7b1f1cb6f20c9965a8af27c","pOTU2609","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;","Unassigned",690298.639337262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU694","9f4c2c10961f4c8ca401c2c816974a7c","pOTU694","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_vibrioides;","Unassigned",30421313.0677918,0,0,932656.79988881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26975967.1884518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512689.07945123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU758","9f557b58b4e3b2a1e1e4c7415ba0fe8a","pOTU758","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",8190963.79983027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490667.80262648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021677.70975472,0,0,0,0,0,0,0,2678618.28744907
"pOTU1442","9f5d4a33d79f07e51e88c3a384425b18","pOTU1442","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",4769637.59642211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4769637.59642211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1393","9f5e61ab40bd0192a50580d5dd493039","pOTU1393","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",9463830.9572579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9463830.9572579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU536","9fbbb30d04cc50ad874b7460cfda9379","pOTU536","rOTU147","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_subbaraonis;","Unassigned",10236408.6746927,0,4229276.54430037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232862.37488226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1084","9fbe7700a63020812e7dc8b56b185e5e","pOTU1084","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae","Unassigned",2093043.83739454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093043.83739454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1741","9fe07f94ede8943ec6051a4304a8a7f8","pOTU1741","","","Bacteria;Proteobacteria;Betaproteobacteria","Unassigned",742205.529908973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742205.529908973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2610","9fec1ad0d78288bb8d59da75bede7c4f","pOTU2610","","","Bacteria;Proteobacteria;Betaproteobacteria","Unassigned",467471.8416662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1588","a022aa7d9943859f06e8ee9d1b57bb3c","pOTU1588","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",1506636.91069264,0,0,0,0,0,0,0,0,0,0,0,0,0,1506636.91069264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1742","a0744781fd458c8e476e320fb5eca95f","pOTU1742","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",2883475.406165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883475.406165,0,0,0,0,0,0
"pOTU2412","a08f2b01e265e130c30261d5dce6a9a3","pOTU2412","","","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas_oryziterrae;","Unassigned",1309477.42903455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309477.42903455,0,0,0,0,0,0,0,0,0
"pOTU2611","a0a9512bf2ec0b30b7942121355318f0","pOTU2611","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales","Unassigned",284137.16399287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284137.16399287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2485","a0b58e8d15e62c65df3e4c493f99319a","pOTU2485","","","Bacteria;Proteobacteria;Alphaproteobacteria","Unassigned",1617602.88979715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617602.88979715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2245","a1288c5a89569c07dfdd5981ac5958be","pOTU2245","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium_immobile;","Unassigned",245936.225557836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU823","a16092735632a3321a22c005461c887a","pOTU823","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae","Unassigned",5528271.72217445,0,310976.216492674,0,0,0,0,0,0,0,0,0,0,0,0,0,404489.000050702,330804.677737545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921315.539236986,1345621.85621034,0,0,0,0,0,0
